id,name,start_date_local,type,miles,moving_time,elapsed_time,total_elevation_gain,day_of_month,day_of_year,week,month,year,bear_peak_count,sanitas_count,second_flatiron_count,strength_count,plyo_count,indoor_climb_count,outdoor_climb_count,indoor_boulder_count,outdoor_boulder_count
6331265884,Lunch Run,2021-12-01,Run,4.81,4176,4425,1394.36,1,335,48,December,2021,0,0,0,0,0,0,0,0,0
6322912791,Lunch Run,2021-11-29,Run,4.02,3629,3710,843.18,29,333,48,November,2021,0,0,0,0,0,0,0,0,0
6319974255,Strength,2021-11-28,WeightTraining,0.0,2700,2700,0.0,28,332,47,November,2021,0,0,0,1,0,0,0,0,0
6311661835,Climb: Murfreesboro,2021-11-26,WeightTraining,0.0,3600,3600,0.0,26,330,47,November,2021,0,0,0,0,0,1,0,0,0
6301743499,Shanahan - Mesa Loop,2021-11-24,Run,4.12,4070,4149,1056.43,24,328,47,November,2021,0,0,0,0,0,0,0,0,0
6298233969,Lunch Run,2021-11-23,Run,3.31,2809,3103,792.65,23,327,47,November,2021,0,0,0,0,0,0,0,0,0
6294232409,2nd Flatiron + 1st Flatironette,2021-11-22,Run,2.7,3133,7168,1397.64,22,326,47,November,2021,0,0,1,0,0,0,0,0,0
6285927143,Ride,2021-11-20,Ride,5.0,1200,1200,0.0,20,324,46,November,2021,0,0,0,0,0,0,0,0,0
6280189800,Afternoon Run,2021-11-19,Run,1.4,1800,1800,0.0,19,323,46,November,2021,0,0,0,0,0,0,0,0,0
6280173370,Lunch Run,2021-11-19,Run,1.37,2187,3689,895.67,19,323,46,November,2021,0,0,0,0,0,0,0,0,0
6277266837,Lafayette run group,2021-11-18,Run,4.01,2854,2854,78.74,18,322,46,November,2021,0,0,0,0,0,0,0,0,0
6272083688,Lunch Run,2021-11-17,Run,3.31,2806,3092,807.09,17,321,46,November,2021,0,0,0,0,0,0,0,0,0
6268535719,Evening Run,2021-11-16,Run,2.67,3396,3837,810.37,16,320,46,November,2021,0,0,0,0,0,0,0,0,0
6258817526,2nd Flatiron,2021-11-14,Run,3.18,3202,7752,1730.32,14,318,45,November,2021,0,0,1,0,0,0,0,0,0
6253479965,Mesa w/Mo,2021-11-13,Run,7.04,7285,8126,1558.4,13,317,45,November,2021,0,0,0,0,0,0,0,0,0
6248560745,Morning Run,2021-11-12,Run,3.02,3000,3381,935.04,12,316,45,November,2021,0,0,0,0,0,0,0,0,0
6245817718,Run group from Odd13,2021-11-11,Run,4.01,2910,3046,98.43,11,315,45,November,2021,0,0,0,0,0,0,0,0,0
6247460273,Strength,2021-11-11,WeightTraining,0.0,1800,1800,0.0,11,315,45,November,2021,0,0,0,1,0,0,0,0,0
6240785116,Afternoon Run,2021-11-10,Run,2.98,3676,4125,889.11,10,314,45,November,2021,0,0,0,0,0,0,0,0,0
6236235157,Afternoon Run,2021-11-09,Run,2.61,1813,2025,68.9,9,313,45,November,2021,0,0,0,0,0,0,0,0,0
6226544458,Soccer Sunday,2021-11-07,Run,4.0,4800,4800,0.0,7,311,44,November,2021,0,0,0,0,0,0,0,0,0
6221162983,1st/2nd with some RAHers!,2021-11-06,Run,3.34,4022,10329,1535.43,6,310,44,November,2021,0,0,0,0,0,0,0,0,0
6216044862,Lunch Run,2021-11-05,Run,3.04,2076,2236,49.21,5,309,44,November,2021,0,0,0,0,0,0,0,0,0
6207572556,Jog w/Mo,2021-11-03,Run,2.77,1876,2193,59.06,3,307,44,November,2021,0,0,0,0,0,0,0,0,0
6204049872,Afternoon Run,2021-11-02,Run,2.52,1731,1764,98.43,2,306,44,November,2021,0,0,0,0,0,0,0,0,0
6199338165,Soccer,2021-11-01,Run,2.0,3600,3600,0.0,1,305,44,November,2021,0,0,0,0,0,0,0,0,0
6188136981,Sanitas,2021-10-30,Run,2.69,3417,4907,1292.65,30,303,43,October,2021,0,1,0,0,0,0,0,0,0
6183716509,Morning Run,2021-10-29,Run,2.74,2163,2357,160.76,29,302,43,October,2021,0,0,0,0,0,0,0,0,0
6171962584,Strength,2021-10-26,WeightTraining,0.0,3600,3600,0.0,26,299,43,October,2021,0,0,0,1,0,0,0,0,0
6166925370,Soccer,2021-10-25,Run,3.0,5400,5400,0.0,25,298,43,October,2021,0,0,0,0,0,0,0,0,0
6156901091,Climb: Staunton (5),2021-10-23,RockClimbing,0.0,10800,10800,0.0,23,296,42,October,2021,0,0,0,0,0,0,1,0,0
6156491785,Staunton approach,2021-10-23,Run,0.77,2042,4661,200.13,23,296,42,October,2021,0,0,0,0,0,0,0,0,0
6152050968,Regency -> RA -> Hammerhead,2021-10-22,Run,3.67,3898,8818,1541.99,22,295,42,October,2021,0,0,0,0,0,0,0,0,0
6148039459,Strength,2021-10-21,WeightTraining,0.0,1800,1800,0.0,21,294,42,October,2021,0,0,0,1,0,0,0,0,0
6147946038,Afternoon Run,2021-10-21,Run,4.57,3660,3765,767.72,21,294,42,October,2021,0,0,0,0,0,0,0,0,0
6143521114,Afternoon Run,2021-10-20,Run,1.3,978,1090,49.21,20,293,42,October,2021,0,0,0,0,0,0,0,0,0
6143369049,Morning Ride,2021-10-20,Ride,7.96,2028,24260,236.22,20,293,42,October,2021,0,0,0,0,0,0,0,0,0
6141233457,Strength,2021-10-19,WeightTraining,0.0,3600,3600,0.0,19,292,42,October,2021,0,0,0,1,0,0,0,0,0
6133861361,2nd Flatiron -> Sunset flatironette,2021-10-18,Run,2.83,5881,6535,1443.57,18,291,42,October,2021,0,0,1,0,0,0,0,0,0
6128354035,Dog jog,2021-10-17,Run,3.02,2088,2395,98.43,17,290,41,October,2021,0,0,0,0,0,0,0,0,0
6123318617,Regency -> RA,2021-10-16,Run,3.74,4555,10275,1361.55,16,289,41,October,2021,0,0,0,0,0,0,0,0,0
6118692403,Sanitas,2021-10-15,Run,3.25,3915,5329,1345.14,15,288,41,October,2021,0,1,0,0,0,0,0,0,0
6114052102,Lunch Run,2021-10-14,Run,2.0,1399,1413,68.9,14,287,41,October,2021,0,0,0,0,0,0,0,0,0
6109313650,Afternoon Ride,2021-10-13,Ride,4.92,1669,1947,295.28,13,286,41,October,2021,0,0,0,0,0,0,0,0,0
6107436360,Morning Ride,2021-10-13,Ride,4.57,1227,1227,59.06,13,286,41,October,2021,0,0,0,0,0,0,0,0,0
6111122092,Strength,2021-10-12,WeightTraining,0.0,2400,2400,0.0,12,285,41,October,2021,0,0,0,1,0,0,0,0,0
6104861214,Afternoon Run,2021-10-12,Run,2.9,2281,2390,127.95,12,285,41,October,2021,0,0,0,0,0,0,0,0,0
6098839441,Strength,2021-10-11,WeightTraining,0.0,2700,2700,0.0,11,284,41,October,2021,0,0,0,1,0,0,0,0,0
6094986090,2nd Flatiron,2021-10-10,Run,2.54,4336,4417,1272.97,10,283,40,October,2021,0,0,1,0,0,0,0,0,0
6094138023,Lunch Ride,2021-10-10,Ride,9.01,2461,2461,383.86,10,283,40,October,2021,0,0,0,0,0,0,0,0,0
6088537159,Almost back,2021-10-09,Run,3.03,2240,2309,223.1,9,282,40,October,2021,0,0,0,0,0,0,0,0,0
6084056778,Slab,2021-10-08,Run,2.73,4259,4624,875.98,8,281,40,October,2021,0,0,0,0,0,0,0,0,0
6114056418,Afternoon Run,2021-10-07,Run,2.08,1491,1491,29.53,7,280,40,October,2021,0,0,0,0,0,0,0,0,0
6070088852,Strength,2021-10-05,WeightTraining,0.0,2700,2700,0.0,5,278,40,October,2021,0,0,0,1,0,0,0,0,0
6065038886,Afternoon Run,2021-10-04,Run,1.81,1371,1371,29.53,4,277,40,October,2021,0,0,0,0,0,0,0,0,0
6059349940,Lunch Run,2021-10-03,Run,1.68,1182,2359,39.37,3,276,39,October,2021,0,0,0,0,0,0,0,0,0
6048280941,Sanitas,2021-10-01,Run,2.67,3364,4269,1299.21,1,274,39,October,2021,0,1,0,0,0,0,0,0,0
6040618198,Sanitas,2021-09-29,Run,3.25,4054,5682,1302.49,29,272,39,September,2021,0,1,0,0,0,0,0,0,0
6030271984,Sanitas,2021-09-27,Run,1.31,1748,2452,1315.62,27,270,39,September,2021,0,1,0,0,0,0,0,0,0
6018733379,Ned singletrack,2021-09-25,Ride,6.71,3445,3871,748.03,25,268,38,September,2021,0,0,0,0,0,0,0,0,0
5999115317,Strength,2021-09-21,WeightTraining,0.0,2700,2700,0.0,21,264,38,September,2021,0,0,0,1,0,0,0,0,0
5993316806,Slab ,2021-09-20,Run,2.72,3300,4431,836.61,20,263,38,September,2021,0,0,0,0,0,0,0,0,0
5976369767,Strength,2021-09-17,WeightTraining,0.0,3600,3600,0.0,17,260,37,September,2021,0,0,0,1,0,0,0,0,0
5967727821,Regency,2021-09-15,Run,3.99,3856,6272,1197.51,15,258,37,September,2021,0,0,0,0,0,0,0,0,0
5951545019,Strength,2021-09-12,WeightTraining,0.0,3600,3600,0.0,12,255,36,September,2021,0,0,0,1,0,0,0,0,0
5944317353,Climb: Eldo (3),2021-09-11,RockClimbing,0.0,3600,3600,0.0,11,254,36,September,2021,0,0,0,0,0,0,1,0,0
5944287569,Eldo commute,2021-09-11,Ride,14.8,9321,19854,994.09,11,254,36,September,2021,0,0,0,0,0,0,0,0,0
5934830290,Feeding the global dataset,2021-09-09,Run,2.72,3602,3892,600.39,9,252,36,September,2021,0,0,0,0,0,0,0,0,0
5929714847,Strength,2021-09-08,WeightTraining,0.0,3600,3600,0.0,8,251,36,September,2021,0,0,0,1,0,0,0,0,0
5929134965,Afternoon Ride,2021-09-08,Ride,4.57,1392,1432,265.75,8,251,36,September,2021,0,0,0,0,0,0,0,0,0
5927006890,Morning Ride,2021-09-08,Ride,4.82,1197,1260,127.95,8,251,36,September,2021,0,0,0,0,0,0,0,0,0
5916085427,Green WR,2021-09-06,Run,3.88,4193,4828,721.78,6,249,36,September,2021,0,0,0,0,0,0,0,0,0
5912943832,Green WR,2021-09-05,Run,3.86,4324,4414,780.84,5,248,35,September,2021,0,0,0,0,0,0,0,0,0
5885145591,Slab,2021-08-31,Run,2.68,3107,3591,862.2,31,243,35,August,2021,0,0,0,0,0,0,0,0,0
5879907376,Evening Run,2021-08-30,Run,3.01,3451,3977,541.34,30,242,35,August,2021,0,0,0,0,0,0,0,0,0
5874400757,Afternoon Run,2021-08-29,Run,1.81,1979,2139,255.91,29,241,34,August,2021,0,0,0,0,0,0,0,0,0
5868332962,Lunch Ride,2021-08-28,Ride,12.32,4600,6454,363.52,28,240,34,August,2021,0,0,0,0,0,0,0,0,0
5867815230,Bouldering / Strength,2021-08-27,WeightTraining,0.0,3600,3600,0.0,27,239,34,August,2021,0,0,0,1,0,0,0,1,0
5842479928,Mt. Marathon,2021-08-23,Run,6.55,6984,13497,3094.49,23,235,34,August,2021,0,0,0,0,0,0,0,0,0
5832106732,Harding Ice Field,2021-08-21,Run,10.2,20895,22654,4199.48,21,233,33,August,2021,0,0,0,0,0,0,0,0,0
5826384511,Jög into Sewãrd,2021-08-20,Run,3.01,1955,2066,8.2,20,232,33,August,2021,0,0,0,0,0,0,0,0,0
5820274785,Alyeska,2021-08-19,Run,3.79,8699,8983,3356.3,19,231,33,August,2021,0,0,0,0,0,0,0,0,0
5815213852,2x Flattop Mountain,2021-08-18,Run,4.67,8101,8487,2329.4,18,230,33,August,2021,0,0,0,0,0,0,0,0,0
5810012085,Coastal Trail,2021-08-17,Ride,18.88,6067,7222,541.34,17,229,33,August,2021,0,0,0,0,0,0,0,0,0
5793551381,Strength,2021-08-14,WeightTraining,0.0,2400,2400,0.0,14,226,32,August,2021,0,0,0,1,0,0,0,0,0
5793600081,EVO: to & fro',2021-08-14,Ride,34.2,10487,17224,1673.23,14,226,32,August,2021,0,0,0,0,0,0,0,0,0
5790233123,Evening Run,2021-08-13,Run,3.36,2565,2629,59.06,13,225,32,August,2021,0,0,0,0,0,0,0,0,0
5781189401,Soccer,2021-08-12,Run,4.0,3600,3600,0.0,12,224,32,August,2021,0,0,0,0,0,0,0,0,0
5772467989,Regency -> RA,2021-08-10,Run,3.69,8064,8064,1299.21,10,222,32,August,2021,0,0,0,0,0,0,0,0,0
5766994811,Bouldering: Monkey traverse,2021-08-09,RockClimbing,0.0,3600,3600,0.0,9,221,32,August,2021,0,0,0,0,0,0,0,0,1
5766917585,Approach,2021-08-09,Run,0.8,1022,1472,531.5,9,221,32,August,2021,0,0,0,0,0,0,0,0,0
5766553880,2nd flatiron,2021-08-09,Run,2.07,2912,4195,1043.31,9,221,32,August,2021,0,0,1,0,0,0,0,0,0
5755442814,Lunch Run,2021-08-07,Run,1.06,1262,2058,246.06,7,219,31,August,2021,0,0,0,0,0,0,0,0,0
5750856285,Plyo / Strength,2021-08-06,WeightTraining,0.0,3600,3600,0.0,6,218,31,August,2021,0,0,0,1,1,0,0,0,0
5746534887,Regency -> RA,2021-08-05,Run,3.4,3149,5008,1240.16,5,217,31,August,2021,0,0,0,0,0,0,0,0,0
5746534919,Evening Run,2021-08-04,Run,1.72,3054,4737,91.86,4,216,31,August,2021,0,0,0,0,0,0,0,0,0
5718424247,Lunch Run,2021-07-31,Run,4.04,4887,8862,2142.39,31,212,30,July,2021,0,0,0,0,0,0,0,0,0
5712983135,Bear Peak,2021-07-30,Run,5.29,12760,13558,2759.19,30,211,30,July,2021,1,0,0,0,0,0,0,0,0
5707970171,Green,2021-07-29,Run,3.95,6411,7051,1437.01,29,210,30,July,2021,0,0,0,0,0,0,0,0,0
5703402191,Bear Peak,2021-07-28,Run,8.83,12905,13225,1863.52,28,209,30,July,2021,1,0,0,0,0,0,0,0,0
5698640674,Climb + Strength,2021-07-27,WeightTraining,0.0,5400,5400,0.0,27,208,30,July,2021,0,0,0,1,0,1,0,0,0
5686223238,1st flatironette + sputnik boulder w/NPTR!,2021-07-25,Run,3.17,3127,7010,1184.38,25,206,29,July,2021,0,0,0,0,0,0,0,0,0
5681113517,Chapman,2021-07-24,Ride,24.27,7489,10933,1712.6,24,205,29,July,2021,0,0,0,0,0,0,0,0,0
5666423341,Walker Loop,2021-07-21,Run,7.85,6403,6749,1397.64,21,202,29,July,2021,0,0,0,0,0,0,0,0,0
5655332634,Afternoon Ride,2021-07-19,Ride,22.23,6436,7282,1174.54,19,200,29,July,2021,0,0,0,0,0,0,0,0,0
5648725024,Plyo / Strength,2021-07-18,WeightTraining,0.0,3600,3600,0.0,18,199,28,July,2021,0,0,0,1,1,0,0,0,0
5638719558,Grouse Gulch,2021-07-16,Run,3.54,4483,6573,1643.7,16,197,28,July,2021,0,0,0,0,0,0,0,0,0
5623842877,Hogsback,2021-07-13,Run,3.88,4282,4343,1341.86,13,194,28,July,2021,0,0,0,0,0,0,0,0,0
5612809806,Mt Sneffels - SW Ridge,2021-07-11,Run,4.84,15932,16919,2843.5,11,192,27,July,2021,0,0,0,0,0,0,0,0,0
5587391841,Strength,2021-07-06,WeightTraining,0.0,3600,3600,0.0,6,187,27,July,2021,0,0,0,1,0,0,0,0,0
5570395193,Shavano & Tabeguache,2021-07-03,Run,11.08,14744,24286,5346.13,3,184,26,July,2021,0,0,0,0,0,0,0,0,0
5555994829,Evening Ride,2021-06-30,Ride,7.91,2523,5463,226.38,30,181,26,June,2021,0,0,0,0,0,0,0,0,0
5550952431,SoBo,2021-06-29,Run,7.99,10798,11427,2979.0,29,180,26,June,2021,0,0,0,0,0,0,0,0,0
5545564397,Afternoon Ride,2021-06-28,Ride,23.77,7764,8920,1269.69,28,179,26,June,2021,0,0,0,0,0,0,0,0,0
5539860054,2nd Flatiron,2021-06-27,Run,2.54,2803,4268,1263.12,27,178,25,June,2021,0,0,1,0,0,0,0,0,0
5534479045,Plyo / Strength,2021-06-26,WeightTraining,0.0,1800,1800,0.0,26,177,25,June,2021,0,0,0,1,1,0,0,0,0
5533623747,Lunch Swim,2021-06-26,Swim,0.5,1200,1200,0.0,26,177,25,June,2021,0,0,0,0,0,0,0,0,0
5514196092,Afternoon Ride,2021-06-22,Ride,10.89,4291,6830,669.29,22,173,25,June,2021,0,0,0,0,0,0,0,0,0
5512750985,Lunch Run,2021-06-22,Run,2.76,2895,3275,866.14,22,173,25,June,2021,0,0,0,0,0,0,0,0,0
5508773115,👹👹👹,2021-06-21,Run,3.37,2588,2636,666.01,21,172,25,June,2021,0,0,0,0,0,0,0,0,0
5483069549,Climb / Strength,2021-06-16,WeightTraining,0.0,3600,3600,0.0,16,167,24,June,2021,0,0,0,1,0,1,0,0,0
5477553594,Mt Audubon,2021-06-15,Run,8.83,10777,13708,2874.02,15,166,24,June,2021,0,0,0,0,0,0,0,0,0
5471311742,2nd Flatiron,2021-06-14,Run,2.39,2569,4095,1286.09,14,165,24,June,2021,0,0,1,0,0,0,0,0,0
5458615855,Morning Run,2021-06-12,Run,3.49,4804,6782,931.76,12,163,23,June,2021,0,0,0,0,0,0,0,0,0
5453151300,Challenger (no summit),2021-06-11,Run,13.0,13595,21188,3532.48,11,162,23,June,2021,0,0,0,0,0,0,0,0,0
5442272306,Lunch Ride,2021-06-09,Ride,4.37,977,977,29.53,9,160,23,June,2021,0,0,0,0,0,0,0,0,0
5437739691,Afternoon Ride,2021-06-08,Ride,5.55,1897,3421,275.59,8,159,23,June,2021,0,0,0,0,0,0,0,0,0
5426676671,Bouldering / Plyo / Strength,2021-06-06,WeightTraining,0.0,5400,5400,0.0,6,157,22,June,2021,0,0,0,1,1,0,0,1,0
5419350695,Bear Peak,2021-06-05,Run,7.01,8165,10629,2926.51,5,156,22,June,2021,1,0,0,0,0,0,0,0,0
5409803517,2nd Flatiron + 1st Flatironette,2021-06-03,Run,2.65,3114,6107,1361.55,3,154,22,June,2021,0,0,1,0,0,0,0,0,0
5403691815,Sanitas,2021-06-02,Run,3.47,3047,3936,1299.21,2,153,22,June,2021,0,1,0,0,0,0,0,0,0
5396617251,Lunch Run,2021-06-01,Run,1.81,1856,2308,157.48,1,152,22,June,2021,0,0,0,0,0,0,0,0,0
5390815463,Mt. Garfield,2021-05-31,Run,3.7,7972,8267,1817.59,31,151,22,May,2021,0,0,0,0,0,0,0,0,0
5386057895,Climb: OTTO'S ROUTE! (4),2021-05-30,Run,5.48,24409,25810,1269.69,30,150,21,May,2021,0,0,0,0,0,0,0,0,0
5383257955,Lunch Run,2021-05-29,Run,1.48,1853,2475,393.7,29,149,21,May,2021,0,0,0,0,0,0,0,0,0
5364114925,Evening Ride,2021-05-26,Ride,3.0,900,900,0.0,26,146,21,May,2021,0,0,0,0,0,0,0,0,0
5364099567,Afternoon Ride,2021-05-26,Ride,8.2,2815,5159,275.59,26,146,21,May,2021,0,0,0,0,0,0,0,0,0
5358900790,Climb: Eldo (4),2021-05-25,RockClimbing,1.25,2473,10788,2918.64,25,145,21,May,2021,0,0,0,0,0,0,1,0,0
5347647369,Regency -> RA,2021-05-23,Run,4.33,3677,5149,1732.28,23,143,20,May,2021,0,0,0,0,0,0,0,0,0
5341422080,Climb: Hurd Creek (6),2021-05-22,RockClimbing,0.99,2026,13728,291.99,22,142,20,May,2021,0,0,0,0,0,0,1,0,0
5331820345,2nd Flatiron,2021-05-20,Run,2.64,3960,4329,1259.84,20,140,20,May,2021,0,0,1,0,0,0,0,0,0
5326701800,Climb / Strength,2021-05-19,WeightTraining,0.0,3600,3600,0.0,19,139,20,May,2021,0,0,0,1,0,1,0,0,0
5320993003,Bear Peak + Sobo,2021-05-18,Run,7.47,8195,11389,3303.81,18,138,20,May,2021,1,0,0,0,0,0,0,0,0
5315076697,Climb / Plyo / Strength,2021-05-17,WeightTraining,0.0,3600,3600,0.0,17,137,20,May,2021,0,0,0,1,1,1,0,0,0
5310039254,Afternoon Ride,2021-05-16,Ride,1.99,697,2036,49.21,16,136,19,May,2021,0,0,0,0,0,0,0,0,0
5308858456,The Bois-e are back in town,2021-05-16,Run,3.27,3494,3605,606.96,16,136,19,May,2021,0,0,0,0,0,0,0,0,0
5303132717,Climb: Eldo (4),2021-05-15,RockClimbing,2.43,3824,12431,682.41,15,135,19,May,2021,0,0,0,0,0,0,1,0,0
5293104537,Scramble: Reg -> RA -> Buckets,2021-05-13,Run,3.59,3764,8285,1509.19,13,133,19,May,2021,0,0,0,0,0,0,0,0,0
5287157015,Afternoon Ride,2021-05-12,Ride,16.26,4534,5562,659.45,12,132,19,May,2021,0,0,0,0,0,0,0,0,0
5281765056,Fern,2021-05-11,Run,3.83,3785,5038,1732.28,11,131,19,May,2021,0,0,0,0,0,0,0,0,0
5276314146,Strength,2021-05-10,WeightTraining,0.0,3600,3600,0.0,10,130,19,May,2021,0,0,0,1,0,0,0,0,0
5264096795,2nd Flatiron -> Green,2021-05-08,Run,5.63,6036,10251,2874.02,8,128,18,May,2021,0,0,1,0,0,0,0,0,0
5258977937,Afternoon Run,2021-05-07,Run,2.42,2656,3213,902.23,7,127,18,May,2021,0,0,0,0,0,0,0,0,0
5257012263,Strength,2021-05-07,WeightTraining,0.0,3600,3600,0.0,7,127,18,May,2021,0,0,0,1,0,0,0,0,0
5254457070,Climb: Eldo (2),2021-05-06,RockClimbing,0.77,1760,6730,321.52,6,126,18,May,2021,0,0,0,0,0,0,1,0,0
5253084573,Lunch Run,2021-05-06,Run,2.63,2128,2298,869.42,6,126,18,May,2021,0,0,0,0,0,0,0,0,0
5243750602,2nd Flatiron,2021-05-04,Run,2.51,2632,5538,1305.77,4,124,18,May,2021,0,0,1,0,0,0,0,0,0
5238330238,Sanitas,2021-05-03,Run,2.73,4379,4416,1268.7,3,123,18,May,2021,0,1,0,0,0,0,0,0,0
5237738679,Afternoon Run,2021-05-03,Run,2.65,2818,3151,866.14,3,123,18,May,2021,0,0,0,0,0,0,0,0,0
5233206432,Strength / Plyo,2021-05-02,WeightTraining,0.0,3600,3600,0.0,2,122,17,May,2021,0,0,0,1,1,0,0,0,0
5231476886,Morning Run,2021-05-02,Run,2.71,2865,3292,226.38,2,122,17,May,2021,0,0,0,0,0,0,0,0,0
5224563650,The morning after,2021-05-01,Run,2.43,2745,3392,925.2,1,121,17,May,2021,0,0,0,0,0,0,0,0,0
5215293495,Climb: Eldo (4),2021-04-29,RockClimbing,2.54,3357,24258,511.81,29,119,17,April,2021,0,0,0,0,0,0,1,0,0
5210431402,Afternoon Run,2021-04-28,Run,1.52,1700,2372,98.43,28,118,17,April,2021,0,0,0,0,0,0,0,0,0
5205175366,Afternoon run,2021-04-27,Run,4.78,4876,8919,1631.23,27,117,17,April,2021,0,0,0,0,0,0,0,0,0
5198964701,Commute home ft. spraüts,2021-04-26,Ride,4.11,1185,2137,157.48,26,116,17,April,2021,0,0,0,0,0,0,0,0,0
5198862354,2nd Flatiron,2021-04-26,Run,2.43,2745,4632,1227.03,26,116,17,April,2021,0,0,1,0,0,0,0,0,0
5198565177,Chat commute,2021-04-26,Ride,2.98,1131,1204,265.75,26,116,17,April,2021,0,0,0,0,0,0,0,0,0
5192814181,Lunch Run,2021-04-25,Run,3.9,3749,5050,967.85,25,115,16,April,2021,0,0,0,0,0,0,0,0,0
5190636365,Climb: Clear Creek (2),2021-04-25,RockClimbing,0.0,3600,3600,0.0,25,115,16,April,2021,0,0,0,0,0,0,1,0,0
5180343745,Afternoon Run,2021-04-23,Run,0.31,330,429,220.14,23,113,16,April,2021,0,0,0,0,0,0,0,0,0
5144568787,Bear Peak,2021-04-17,Run,5.07,5529,10470,2775.59,17,107,15,April,2021,1,0,0,0,0,0,0,0,0
5132189223,Climb / Plyo / Strength,2021-04-14,WeightTraining,0.0,3600,3600,0.0,14,104,15,April,2021,0,0,0,1,1,1,0,0,0
5116785970,Sanitas,2021-04-12,Run,5.19,4209,4712,1341.86,12,102,15,April,2021,0,1,0,0,0,0,0,0,0
5110958992,Bear Peak,2021-04-11,Run,4.7,6013,11040,2759.19,11,101,14,April,2021,1,0,0,0,0,0,0,0,0
5105452307,Climb: Cascade Crag (4),2021-04-10,RockClimbing,0.0,3600,3600,0.0,10,100,14,April,2021,0,0,0,0,0,0,1,0,0
5099107311,Bear Peak,2021-04-09,Run,5.07,8083,8425,2742.78,9,99,14,April,2021,1,0,0,0,0,0,0,0,0
5091125988,Regency - RA,2021-04-07,Run,3.62,4072,9087,1348.43,7,97,14,April,2021,0,0,0,0,0,0,0,0,0
5070237516,2nd Flatiron,2021-04-04,Run,2.84,5083,5108,1610.89,4,94,13,April,2021,0,0,1,0,0,0,0,0,0
5063803124,Regency -> RA -> Hammerhead,2021-04-03,Run,3.67,3848,7169,1535.43,3,93,13,April,2021,0,0,0,0,0,0,0,0,0
5022243043,Moab Cruisin,2021-03-27,Ride,86.67,25441,30975,5839.9,27,86,12,March,2021,0,0,0,0,0,0,0,0,0
5016059630,Afternoon Ride,2021-03-26,Ride,13.62,4645,5706,1361.55,26,85,12,March,2021,0,0,0,0,0,0,0,0,0
4980963775,Bear Peak,2021-03-20,Run,4.91,5667,7954,3074.15,20,79,11,March,2021,1,0,0,0,0,0,0,0,0
4975371612,A-Basin Happy Hour,2021-03-19,BackcountrySki,3.95,4184,5277,2087.93,19,78,11,March,2021,0,0,0,0,0,0,0,0,0
4962336814,Fowler Trail,2021-03-16,Run,3.5,3600,3600,500.0,16,75,11,March,2021,0,0,0,0,0,0,0,0,0
4953934975,Shanahan ski,2021-03-15,BackcountrySki,4.82,4698,5466,1410.76,15,74,11,March,2021,0,0,0,0,0,0,0,0,0
4948908428,East Leadville Tour,2021-03-13,BackcountrySki,5.0,7200,7200,1700.13,13,72,10,March,2021,0,0,0,0,0,0,0,0,0
4926861052,Bear Peak,2021-03-10,Run,4.91,5222,7468,2737.53,10,69,10,March,2021,1,0,0,0,0,0,0,0,0
4921350306,2nd Flatiron,2021-03-09,Run,1.13,1295,3315,1592.85,9,68,10,March,2021,0,0,1,0,0,0,0,0,0
4910254075,Commute home,2021-03-07,Ride,2.98,764,764,119.09,7,66,9,March,2021,0,0,0,0,0,0,0,0,0
4910253777,2nd flatiron,2021-03-07,Run,2.39,2541,3854,1567.91,7,66,9,March,2021,0,0,1,0,0,0,0,0,0
4910254134,Chat commute,2021-03-07,Ride,2.99,925,977,300.85,7,66,9,March,2021,0,0,0,0,0,0,0,0,0
4909436478,Afternoon Run,2021-03-07,Run,0.95,912,1065,0.0,7,66,9,March,2021,0,0,0,0,0,0,0,0,0
4903714237,1st Trad Climb,2021-03-06,Run,0.59,3697,8092,746.06,6,65,9,March,2021,0,0,0,0,0,0,0,0,0
4896875961,Afternoon Run,2021-03-05,Run,2.68,2764,3023,855.97,5,64,9,March,2021,0,0,0,0,0,0,0,0,0
4880453521,Afternoon Run,2021-03-02,Run,2.64,2796,3088,854.99,2,61,9,March,2021,0,0,0,0,0,0,0,0,0
4868751382,Sanitas,2021-02-28,Run,1.26,3354,7612,1318.9,28,59,8,February,2021,0,1,0,0,0,0,0,0,0
4861311015,Lunch Run,2021-02-27,Run,3.23,4176,5537,731.63,27,58,8,February,2021,0,0,0,0,0,0,0,0,0
4855937184,Sanitas,2021-02-26,Run,2.69,3958,4270,1309.06,26,57,8,February,2021,0,1,0,0,0,0,0,0,0
4850790747,Top secret pow stash,2021-02-25,BackcountrySki,4.69,3486,3969,1181.1,25,56,8,February,2021,0,0,0,0,0,0,0,0,0
4849562526,Shanahan Ski,2021-02-25,BackcountrySki,2.47,1898,2051,629.92,25,56,8,February,2021,0,0,0,0,0,0,0,0,0
4843973416,Lunch Run,2021-02-24,Run,2.69,2993,3212,1138.45,24,55,8,February,2021,0,0,0,0,0,0,0,0,0
4839120324,Sanitas,2021-02-23,Run,2.85,3767,5503,1381.23,23,54,8,February,2021,0,1,0,0,0,0,0,0,0
4839322381,A-Park,2021-02-21,BackcountrySki,4.52,3941,4658,1427.17,21,52,7,February,2021,0,0,0,0,0,0,0,0,0
4820224965,Moxie Lunch,2021-02-20,Ride,17.31,4982,7354,807.09,20,51,7,February,2021,0,0,0,0,0,0,0,0,0
